"year","pref","ku","kun","wl","rank","nocand","seito","j_name","gender","name","previous","age","exp","status","vote","voteshare","eligible","turnout","seshu_dummy","jiban_seshu","nojiban_seshu"
2000,"岡山","okayama",5,0,3,3,"共産","国末吉夫","male","KUNISUE, YOSHIO",0,51,2110829,0,12745,6.8,294189,65.2,0,".","."
2000,"沖縄","okinawa",1,1,1,3,"公明","白保台一","male","SHIRAHO, TAIICHI",2,57,20152144,1,86255,52.6,302515,57.2,0,".","."
2000,"沖縄","okinawa",1,2,2,3,"共産","赤嶺政賢","male","AKAMINE, SEIKEN",0,52,11006874,0,50709,30.9,302515,57.2,0,".","."
2000,"沖縄","okinawa",1,0,3,3,"自由連合","前田清貴","male","MAEDA, KIYOTAKA",0,47,13633013,0,27168,16.6,302515,57.2,0,".","."
2000,"沖縄","okinawa",2,1,1,4,"自民","仲村正治","male","NAKAMURA, SEIJI",4,68,21504682,1,88544,49.3,323632,56.7,0,".","."
2000,"沖縄","okinawa",2,0,2,4,"民主","島尻昇","male","SHIMAJIRI, NOBORU",0,42,9355086,0,30970,17.3,323632,56.7,0,".","."
2000,"沖縄","okinawa",2,0,3,4,"自由連合","金城浩","male","KINJO, HIROSHI",0,52,10262781,0,30946,17.2,323632,56.7,0,".","."
2000,"沖縄","okinawa",2,0,4,4,"共産","仲西常雄","male","NAKANISHI, TSUNEO",0,56,8095555,0,29039,16.2,323632,56.7,0,".","."
2000,"沖縄","okinawa",3,1,1,5,"社民","東門美津子","female","TOMON, MITSUKO",0,57,2566190,0,68378,32.2,336884,64.1,0,".","."
2000,"沖縄","okinawa",3,0,2,5,"無所属の会","西田健次郎","male","NISHIDA, KENJIRO",0,56,20999553,0,52089,24.5,336884,64.1,0,".","."
2000,"沖縄","okinawa",3,2,3,5,"自民","嘉数知賢","male","KAKAZU, CHIKEN",2,59,7393110,1,48622,22.9,336884,64.1,0,".","."
2000,"沖縄","okinawa",3,0,4,5,"民主","上原康助","male","UEHARA, KOSUKE",9,67,8403591,1,32917,15.5,336884,64.1,0,".","."
2000,"沖縄","okinawa",3,0,5,5,"共産","古堅宗嘉","male","FURUGEN, MUNEYOSHI",0,48,3223507,0,10431,4.9,336884,64.1,0,".","."
2000,"岩手","iwate",1,1,1,5,"自由","達増拓也","male","TATSUSO, TAKUYA",2,36,17442744,1,74835,43,266040,66.2,0,".","."
2000,"岩手","iwate",1,0,2,5,"自民","玉沢徳一郎","male","TAMAZAWA, TOKUICHIRO",6,62,9687444,1,65597,37.7,266040,66.2,0,".","."
2000,"岩手","iwate",1,0,3,5,"社民","後藤百合子","female","GOTO, YURIKO",0,51,8692219,0,17309,9.9,266040,66.2,0,".","."
2000,"岩手","iwate",1,0,4,5,"共産","佐藤隆五郎","male","SATO, RYUGORO",0,59,2908346,0,9261,5.3,266040,66.2,0,".","."
2000,"岩手","iwate",1,0,5,5,"民主","藤倉喜久治","male","FUJIKURA, KIKUJI",0,56,7605574,0,6964,4,266040,66.2,0,".","."
2000,"岩手","iwate",2,1,1,4,"自民","鈴木俊一","male","SUZUKI, SHUNICHI",3,47,19091628,1,119022,58.7,313565,66.1,1,"父＝鈴木善幸（衆議院議員）","."
2000,"岩手","iwate",2,2,2,4,"自由","工藤堅太郎","male","KUDO, KENTARO",2,57,11843900,2,53743,26.5,313565,66.1,0,".","."
2000,"岩手","iwate",2,0,3,4,"社民","八田通孝","male","HATTA, MICHITAKA",0,44,10674724,0,19567,9.6,313565,66.1,0,".","."
2000,"岩手","iwate",2,0,4,4,"共産","西山剛","male","NISHIYAMA, TSUYOSHI",0,47,2288578,0,10493,5.2,313565,66.1,0,".","."
2000,"岩手","iwate",3,1,1,7,"自由","黄川田徹","male","KIKAWADA, TORU",0,46,19699549,0,58776,30.9,265150,73.5,0,".","."
2000,"岩手","iwate",3,0,2,7,"無所","中村力","male","NAKAMURA, RIKI",0,38,8905176,2,52368,27.5,265150,73.5,0,".","."
2000,"岩手","iwate",3,0,3,7,"自民","志賀節","male","SHIGA, SETSU",7,67,12731386,2,30623,16.1,265150,73.5,1,"父＝志賀健次郎（衆議院議員）","."
2000,"岩手","iwate",3,0,4,7,"保守","佐々木洋平","male","SASAKI, YOHEI",0,58,16856399,1,20000,10.5,265150,73.5,0,".","."
2000,"岩手","iwate",3,0,5,7,"民主","熊谷修二","male","KUMAGAI, SHUJI",0,40,6631983,0,15483,8.1,265150,73.5,0,".","."
2000,"岩手","iwate",3,0,6,7,"共産","菊池幸夫","male","KIKUCHI, YUKIO",0,41,2960322,0,10414,5.5,265150,73.5,0,".","."
2000,"岩手","iwate",3,0,7,7,"無所","加藤正","male","KATO, TADASHI",0,67,738618,0,2846,1.5,265150,73.5,0,".","."
2000,"岩手","iwate",4,1,1,4,"自由","小沢一郎","male","OZAWA, ICHIRO",10,58,15012463,1,119099,59.7,282948,71.8,1,"父＝小沢佐重喜（衆議院議員）","."
2000,"岩手","iwate",4,0,2,4,"社民","木村幸弘","male","KIMURA, YUKIHIRO",0,40,8070563,0,37417,18.8,282948,71.8,0,".","."
2000,"岩手","iwate",4,0,3,4,"自民","井形厚一","male","IGATA, KOICHI",0,34,7229693,0,28926,14.5,282948,71.8,0,".","."
2000,"岩手","iwate",4,0,4,4,"共産","坂本良子","female","SAKAMOTO, RYOKO",0,52,2921290,0,14051,7,282948,71.8,0,".","."
2000,"岐阜","gifu",1,1,1,5,"自民","野田聖子","female","NODA, SEIKO",2,39,15341894,1,100425,52.3,322383,61.1,1,"祖父＝野田卯一（衆議院議員，参議院議員）","."
2000,"岐阜","gifu",1,0,2,5,"民主","渡辺嘉藏","male","WATANABE, KAZO",2,74,11122271,2,56751,29.6,322383,61.1,0,".","."
2000,"岐阜","gifu",1,0,3,5,"共産","木下律子","female","KINOSHITA, RITSUKO",0,53,2576922,0,21523,11.2,322383,61.1,0,".","."
2000,"岐阜","gifu",1,0,4,5,"社民","戸田二郎","male","TODA, JIRO",0,49,3556900,0,11171,5.8,322383,61.1,0,".","."
2000,"岐阜","gifu",1,0,5,5,"自由連合","間宮清介","male","MAMIYA, KIYOSUKE",0,43,2880436,0,1975,1,322383,61.1,0,".","."
2000,"岐阜","gifu",2,1,1,3,"自民","棚橋泰文","male","TANAHASHI, YASUFUMI",2,37,18602540,1,120053,57.3,309597,69,1,"祖父＝松野幸泰（衆議院議員）","."
2000,"岐阜","gifu",2,0,2,3,"民主","小嶋昭次郎","male","KOJIMA, SHOJIRO",0,46,9488635,0,75983,36.2,309597,69,0,".","."
2000,"岐阜","gifu",2,0,3,3,"共産","森桜房義","male","MORIZAKURA, FUSAYOSHI",0,43,2317206,0,13635,6.5,309597,69,0,".","."
2000,"岐阜","gifu",3,1,1,3,"自民","武藤嘉文","male","MUTO, KABUN",11,73,22198885,1,129842,53,399716,63.5,1,"父＝武藤嘉一（衆議院議員）","."
2000,"岐阜","gifu",3,0,2,3,"民主","園田康博","male","SONODA, YASUHIRO",0,33,9321781,0,89874,36.7,399716,63.5,0,".","."
2000,"岐阜","gifu",3,0,3,3,"共産","小川理","male","OGAWA, SATORU",0,47,2608144,0,25042,10.2,399716,63.5,0,".","."
2000,"岐阜","gifu",4,1,1,3,"自民","金子一義","male","KANEKO, KAZUYOSHI",4,57,15481876,1,157761,62.5,345453,74.9,1,"父＝金子一平（衆議院議員）","."
2000,"岐阜","gifu",4,0,2,3,"民主","山田良司","male","YAMADA, RYOJI",0,39,10451155,0,72675,28.8,345453,74.9,0,".","."
2000,"岐阜","gifu",4,0,3,3,"共産","白川光雄","male","SHIRAKAWA, MITSUO",0,64,2409757,0,22078,8.7,345453,74.9,0,".","."
2000,"岐阜","gifu",5,1,1,3,"自民","古屋圭司","male","FURUYA, KEIJI",3,47,12494219,1,114654,57.6,285666,71.2,1,"叔父（養父）＝古屋享（衆議院議員）","."
2000,"岐阜","gifu",5,0,2,3,"民主","武田規男","male","TAKEDA, NORIO",0,35,9761432,0,56658,28.5,285666,71.2,0,".","."
2000,"岐阜","gifu",5,0,3,3,"共産","加藤隆雄","male","KATO, TAKAO",0,51,2803564,0,27684,13.9,285666,71.2,0,".","."
2000,"宮崎","miyazaki",1,1,1,5,"自民","中山成彬","male","NAKAYAMA, NARIAKI",3,57,21073661,1,91472,42.9,326887,66.2,0,".","."
2000,"宮崎","miyazaki",1,0,2,5,"民主","米沢隆","male","YONEZAWA, TAKASHI",6,60,12207891,2,75761,35.6,326887,66.2,0,".","."
2000,"宮崎","miyazaki",1,0,3,5,"社民","外山良治","male","TOYAMA, RYOJI",0,51,7049986,0,24791,11.6,326887,66.2,0,".","."
2000,"宮崎","miyazaki",1,0,4,5,"無所","川越宏樹","male","KAWAGOE, HIROKI",0,52,9959298,0,13108,6.2,326887,66.2,0,".","."
2000,"宮崎","miyazaki",1,0,5,5,"共産","野田章夫","male","NODA, AKIO",0,40,1483095,0,7974,3.7,326887,66.2,0,".","."
2000,"宮崎","miyazaki",2,1,1,4,"自民","江藤隆美","male","ETO, TAKAMI",9,75,23350229,1,131725,66.6,302031,67.7,0,".","."
2000,"宮崎","miyazaki",2,0,2,4,"民主","長浜恵美子","female","NAGAHAMA, EMIKO",0,58,7048497,0,47833,24.2,302031,67.7,0,".","."
2000,"宮崎","miyazaki",2,0,3,4,"共産","塩月盈","male","SHIOTSUKI, MITSURU",0,67,1953802,0,12829,6.5,302031,67.7,0,".","."
2000,"宮崎","miyazaki",2,0,4,4,"自由連合","木幡豊","male","KOHATA, YUTAKA",0,44,4172862,0,5533,2.8,302031,67.7,0,".","."
2000,"宮崎","miyazaki",3,1,1,4,"自民","持永和見","male","MOCHINAGA, KAZUMI",4,72,21429039,1,103729,52.2,297053,68.3,1,"父＝持永義夫（衆議院議員）","."
2000,"宮崎","miyazaki",3,0,2,4,"無所","古川禎久","male","FURUKAWA, YOSHIHISA",0,34,4580032,0,79081,39.8,297053,68.3,0,".","."
2000,"宮崎","miyazaki",3,0,3,4,"共産","温水武男","male","NUKUMIZU, TAKEO",0,64,2795712,0,13006,6.6,297053,68.3,0,".","."
2000,"宮崎","miyazaki",3,0,4,4,"自由連合","加英昭","male","KUWAE, HIDEAKI",0,64,4096569,0,2717,1.4,297053,68.3,0,".","."
2000,"宮城","miyagi",1,1,1,4,"民主","今野東","male","KONNO, AZUMA",0,52,7254752,0,88864,42,385251,56.6,0,".","."
2000,"宮城","miyagi",1,0,2,4,"自民","愛知和男","male","AICHI, KAZUO",7,62,14789432,1,73839,34.9,385251,56.6,0,".","."
2000,"宮城","miyagi",1,0,3,4,"共産","遠藤いく子","female","ENDO, IKUKO",0,51,2772525,0,28281,13.4,385251,56.6,0,".","."
2000,"宮城","miyagi",1,0,4,4,"社民","沖田捷夫","male","OKITA, KATSUO",0,55,8920358,0,20416,9.7,385251,56.6,0,".","."
2000,"宮城","miyagi",2,1,1,3,"民主","鎌田さゆり","female","KAMATA, SAYURI",0,35,12769405,0,99498,47.8,388924,55.8,0,".","."
2000,"宮城","miyagi",2,0,2,3,"自民","中野正志","male","NAKANO, MASASHI",0,52,10394176,1,87949,42.2,388924,55.8,0,".","."
2000,"宮城","miyagi",2,0,3,3,"共産","津田宣勝","male","TSUDA, NOBUKATSU",0,58,2166516,0,20914,10,388924,55.8,0,".","."
2000,"宮城","miyagi",3,1,1,4,"自民","三塚博","male","MITSUZUKA, HIROSHI",9,72,12419755,1,84278,52,279131,60.3,0,".","."
2000,"宮城","miyagi",3,0,2,4,"民主","小山克博","male","KOYAMA, KATSUHIRO",0,43,9960043,0,40896,25.2,279131,60.3,0,".","."
2000,"宮城","miyagi",3,0,3,4,"自由","堀誠","male","HORI, MAKOTO",0,33,15376480,0,22501,13.9,279131,60.3,0,".","."
2000,"宮城","miyagi",3,0,4,4,"共産","加藤幹夫","male","KATO, MIKIO",0,36,1603797,0,14429,8.9,279131,60.3,0,".","."
2000,"宮城","miyagi",4,1,1,3,"自民","伊藤宗一郎","male","ITO, SOICHIRO",12,76,9751288,1,104711,57.5,313142,59.9,0,".","."
2000,"宮城","miyagi",4,0,2,3,"民主","作並ゆきの","female","SAKUNAMI, YUKINO",0,34,7981860,0,49973,27.4,313142,59.9,0,".","."
2000,"宮城","miyagi",4,0,3,3,"共産","佐藤道子","female","SATO, MICHIKO",0,58,2220295,0,27478,15.1,313142,59.9,0,".","."
2000,"宮城","miyagi",5,1,1,3,"民主","安住淳","male","AZUMI, JUN",2,38,12064887,1,69459,47.2,232381,64.4,0,".","."
2000,"宮城","miyagi",5,0,2,3,"自民","土井喜美夫","male","DOI, KIMIO",0,56,10345952,0,68237,46.4,232381,64.4,0,".","."
2000,"宮城","miyagi",5,0,3,3,"共産","原伸雄","male","HARA, NOBUO",0,58,1558983,0,9355,6.4,232381,64.4,0,".","."
2000,"宮城","miyagi",6,1,1,5,"民主","大石正光","male","OISHI, MASAMITSU",4,55,9692217,1,59588,37.7,246228,65.4,1,"父＝大石武一（衆議院議員，参議院議員）","."
2000,"宮城","miyagi",6,0,2,5,"自民","佐藤久一郎","male","SATO, KYUICHIRO",0,50,10011533,0,44629,28.2,246228,65.4,0,".","."
2000,"宮城","miyagi",6,2,3,5,"社民","菅野哲雄","male","KANNO, TETSUO",0,51,8601253,0,41170,26,246228,65.4,0,".","."
2000,"宮城","miyagi",6,0,4,5,"共産","芳賀芳昭","male","HAGA, YOSHIAKI",0,58,1709072,0,7427,4.7,246228,65.4,0,".","."
2000,"宮城","miyagi",6,0,5,5,"無所","伊藤智巳","male","ITO, TOMOMI",0,38,561723,0,5448,3.4,246228,65.4,0,".","."
2000,"熊本","kumamoto",1,1,1,3,"民主","松野頼久","male","MATSUNO, YORIHISA",0,39,9012539,0,92161,46.1,345336,59.3,1,"父＝松野頼三（衆議院議員）","."
2000,"熊本","kumamoto",1,0,2,3,"自民","岩下栄一","male","IWASHITA, EIICHI",0,53,12996504,1,86817,43.4,345336,59.3,0,".","."
2000,"熊本","kumamoto",1,0,3,3,"共産","川上紗智子","female","KAWAKAMI, SACHIKO",0,42,2228106,0,21026,10.5,345336,59.3,0,".","."
2000,"熊本","kumamoto",2,1,1,4,"保守","野田毅","male","NODA, TAKESHI",9,58,22400000,1,106129,60.4,304093,60.7,1,"義父＝野田武夫(衆議院議員)","."
2000,"熊本","kumamoto",2,0,2,4,"民主","松野信夫","male","MATSUNO, NOBUO",0,49,9741199,0,50604,28.8,304093,60.7,0,".","."
2000,"熊本","kumamoto",2,0,3,4,"共産","山本伸裕","male","YAMAMOTO, NOBUHIRO",0,36,647837,0,11644,6.6,304093,60.7,0,".","."
2000,"熊本","kumamoto",2,0,4,4,"自由連合","高野香代子","female","KONO, KAYOKO",0,48,4529950,0,7375,4.2,304093,60.7,0,".","."
2000,"熊本","kumamoto",3,1,1,4,"自民","松岡利勝","male","MATSUOKA, TOSHIKATSU",3,55,17291240,1,109127,63.6,256741,69.9,0,".","."
2000,"熊本","kumamoto",3,0,2,4,"民主","浜口和久","male","HAMAGUCHI, KAZUHISA",0,31,10093397,0,51763,30.2,256741,69.9,0,".","."
2000,"熊本","kumamoto",3,0,3,4,"共産","益田健宏","male","MASUDA, TAKEHIRO",0,55,980565,0,7139,4.2,256741,69.9,0,".","."
2000,"熊本","kumamoto",3,0,4,4,"自由連合","清水正法","male","SHIMIZU, MASANORI",0,56,6157503,0,3635,2.1,256741,69.9,0,".","."
2000,"熊本","kumamoto",4,1,1,3,"自民","園田博之","male","SONODA, HIROYUKI",4,58,8763354,1,149156,79.2,304056,65.8,1,"父＝園田直（衆議院議員）","."
2000,"熊本","kumamoto",4,0,2,3,"自由連合","若城浩史","male","WAKAKI, HIROSHI",0,34,3227221,0,21028,11.2,304056,65.8,0,".","."
2000,"熊本","kumamoto",4,0,3,3,"共産","福田慧一","male","FUKUDA, KEIICHI",0,56,241967,0,18188,9.7,304056,65.8,0,".","."
2000,"熊本","kumamoto",5,1,1,7,"無所","金子恭之","male","KANEKO, YASUSHI",0,39,9811714,0,62812,34.2,255629,73.4,0,".","."
2000,"熊本","kumamoto",5,0,2,7,"自民","矢上雅義","male","YAGAMI, MASAYOSHI",2,39,8484781,1,58874,32.1,255629,73.4,0,".","."
2000,"熊本","kumamoto",5,0,3,7,"社民","小西達也","male","KONISHI, TATSUYA",0,48,3891323,0,21739,11.9,255629,73.4,0,".","."
2000,"熊本","kumamoto",5,0,4,7,"無所","荒木隆夫","male","ARAKI, TAKAO",0,57,22899900,0,15492,8.4,255629,73.4,0,".","."
2000,"熊本","kumamoto",5,0,5,7,"自由連合","野田将晴","male","NODA, MASAHARU",0,54,8651618,0,12044,6.6,255629,73.4,0,".","."
2000,"熊本","kumamoto",5,0,6,7,"自由","吉永二千六百年","male","YOSHINAGA, FUJIMUNE",0,59,2383099,0,7153,3.9,255629,73.4,0,".","."
2000,"熊本","kumamoto",5,0,7,7,"共産","橋田芳昭","male","HASHIDA, YOSHIAKI",0,44,667660,0,5302,2.9,255629,73.4,0,".","."
2000,"群馬","gunma",1,1,1,3,"自民","佐田玄一郎","male","SATA, GENICHIRO",3,47,21965581,1,134247,59.1,384573,61.6,1,".","祖父＝佐田一郎（参議院議員）"
2000,"群馬","gunma",1,0,2,3,"民主","熊川次男","male","KUMAKAWA, TSUGIO",3,69,17995608,2,61658,27.2,384573,61.6,0,".","."
2000,"群馬","gunma",1,0,3,3,"共産","山田富美子","female","YAMADA, FUMIKO",0,53,2106210,0,31147,13.7,384573,61.6,0,".","."
2000,"群馬","gunma",2,1,1,4,"自民","笹川堯","male","SASAGAWA, TAKASHI",4,64,17047518,1,76743,39.7,321468,62,0,".","."
2000,"群馬","gunma",2,0,2,4,"無所","森田修","male","MORITA, OSAMU",0,50,7452964,0,56622,29.3,321468,62,0,".","."
2000,"群馬","gunma",2,0,3,4,"民主","石関圭","male","ISHIZEKI, KEI",0,32,7729328,0,42756,22.1,321468,62,0,".","."
2000,"群馬","gunma",2,0,4,4,"共産","小菅啓司","male","KOSUGE, KEIJI",0,49,3514257,0,16985,8.8,321468,62,0,".","."
2000,"群馬","gunma",3,1,1,3,"自民","谷津義男","male","YATSU, YOSHIO",4,65,19295377,1,99345,57.6,290460,62.5,0,".","."
2000,"群馬","gunma",3,0,2,3,"民主","長沼広","male","NAGANUMA, HIROMU",0,49,14352253,0,60836,35.2,290460,62.5,0,".","."
2000,"群馬","gunma",3,0,3,3,"共産","渋沢哲男","male","SHIBUSAWA, TETSUO",0,41,3007558,0,12415,7.2,290460,62.5,0,".","."
2000,"群馬","gunma",4,1,1,3,"自民","福田康夫","male","FUKUDA, YASUO",3,63,19340020,1,94517,57.7,282566,60.5,1,"父＝福田赳夫（衆議院議員）","."
2000,"群馬","gunma",4,0,2,3,"民主","中島政希","male","NAKAJIMA, MASAKI",0,46,8151809,0,49063,29.9,282566,60.5,0,".","."
2000,"群馬","gunma",4,0,3,3,"共産","野村喜代子","female","NOMURA, KIYOKO",0,57,1768125,0,20284,12.4,282566,60.5,0,".","."
2000,"群馬","gunma",5,1,1,4,"自民","小渕優子","female","OBUCHI, YUKO",0,26,17469724,0,163991,76.4,314622,69.9,1,"父＝小渕恵三（衆議院議員）","."
2000,"群馬","gunma",5,0,2,4,"社民","山口鶴男","male","YAMAGUCHI, TSURUO",10,74,6867787,2,35769,16.7,314622,69.9,0,".","."
2000,"群馬","gunma",5,0,3,4,"共産","半田正","male","HANDA, TADASHI",0,58,2092803,0,11674,5.4,314622,69.9,0,".","."
2000,"群馬","gunma",5,0,4,4,"自由連合","安藤広幸","male","ANDO, HIROYUKI",0,50,6749830,0,3259,1.5,314622,69.9,0,".","."
2000,"広島","hiroshima",1,1,1,3,"自民","岸田文雄","male","KISHIDA, FUMIO",2,42,17608758,1,85482,55.1,300911,53.6,1,"父＝岸田文武（衆議院議員）","."
2000,"広島","hiroshima",1,0,2,3,"民主","西尾政英","male","NISHIO, MASAEI",0,39,13113327,0,49765,32.1,300911,53.6,0,".","."
2000,"広島","hiroshima",1,0,3,3,"共産","二階堂洋史","male","NIKAIDO, HIROSHI",0,50,1709730,0,19778,12.8,300911,53.6,0,".","."
2000,"広島","hiroshima",2,1,1,3,"無所属の会","粟屋敏信","male","AWAYA, TOSHINOBU",4,73,12861483,1,92316,43.9,373203,58.7,0,".","."
2000,"広島","hiroshima",2,0,2,3,"自民","桧田仁","male","HINOKIDA, JIN",0,58,15398728,1,80198,38.2,373203,58.7,0,".","."
2000,"広島","hiroshima",2,0,3,3,"共産","藤本聡志","male","FUJIMOTO, SATOSHI",0,45,1348888,0,37550,17.9,373203,58.7,0,".","."
2000,"広島","hiroshima",3,1,1,4,"無所","増原義剛","male","MASUHARA, YOSHITAKE",0,55,3488408,0,82012,41.2,333202,61.3,0,".","."
2000,"広島","hiroshima",3,0,2,4,"自民","河井克行","male","KAWAI, KATSUYUKI",2,37,23737472,1,65805,33,333202,61.3,0,".","."
2000,"広島","hiroshima",3,2,3,4,"社民","金子哲夫","male","KANEKO, TETSUO",0,51,4510622,0,36478,18.3,333202,61.3,0,".","."
2000,"広島","hiroshima",3,0,4,4,"共産","大植和子","female","OUE, KAZUKO",0,46,1398181,0,14896,7.5,333202,61.3,0,".","."
2000,"広島","hiroshima",4,1,1,3,"自民","中川秀直","male","NAKAGAWA, HIDENAO",6,56,15559855,1,102900,64,278396,60,1,"義父＝中川俊思（衆議院議員）","."
2000,"広島","hiroshima",4,0,2,3,"社民","松井秀明","male","MATSUI, HIDEAKI",0,49,3865589,0,40526,25.2,278396,60,0,".","."
2000,"広島","hiroshima",4,0,3,3,"共産","小島敏栄","male","KOJIMA, TOSHIE",0,52,1588313,0,17390,10.8,278396,60,0,".","."
2000,"広島","hiroshima",5,1,1,4,"自民","池田行彦","male","IKEDA, YUKIHIKO",8,63,12866331,1,107954,58.7,288797,65.6,1,"義父＝池田勇人（衆議院議員）","."
2000,"広島","hiroshima",5,0,2,4,"民主","佐々木修一","male","SASAKI, SHUICHI",0,45,7214660,0,59332,32.3,288797,65.6,0,".","."
2000,"広島","hiroshima",5,0,3,4,"共産","角谷進","male","KAKUTANI, SUSUMU",0,53,1404184,0,12806,7,288797,65.6,0,".","."
2000,"広島","hiroshima",5,0,4,4,"無所","森悟","male","MORI, SATORU",0,51,500000,0,3769,2,288797,65.6,0,".","."
2000,"広島","hiroshima",6,1,1,3,"自民","亀井静香","male","KAMEI, SHIZUKA",7,63,15843830,1,138790,57.9,345351,71.8,0,".","."
2000,"広島","hiroshima",6,2,2,3,"自由","佐藤公治","male","SATO, KOJI",0,40,6800599,0,81181,33.9,345351,71.8,0,".","."
2000,"広島","hiroshima",6,0,3,3,"共産","村上好彦","male","MURAKAMI, YOSHIHIKO",0,62,1793458,0,19640,8.2,345351,71.8,0,".","."
2000,"広島","hiroshima",7,1,1,3,"自民","宮沢洋一","male","MIYAZAWA, YOICHI",0,50,21371594,0,112145,55.7,361333,57.6,1,"父＝宮沢弘（衆議院議員）","."
2000,"広島","hiroshima",7,2,2,3,"民主","山田敏雅","male","YAMADA, TOSHIMASA",0,50,9999590,0,68500,34,361333,57.6,0,".","."
2000,"広島","hiroshima",7,0,3,3,"共産","森川美紀恵","female","MORIKAWA, MIKIE",0,50,1524392,0,20765,10.3,361333,57.6,0,".","."
2000,"香川","kagawa",1,1,1,4,"無所","平井卓也","male","HIRAI, TAKUYA",0,42,25530255,0,85578,45.5,298520,64.8,1,".","父＝平井卓志（参議院）、祖父＝平井太郎（参議院議長）"
2000,"香川","kagawa",1,0,2,4,"自民","藤本孝雄","male","FUJIMOTO, TAKAO",9,69,16422888,1,62065,33,298520,64.8,1,"父＝藤本捨助（衆議院議員）　","."
2000,"香川","kagawa",1,0,3,4,"社民","加藤繁秋","male","KATO, SHIGEAKI",0,53,4981818,2,27733,14.7,298520,64.8,0,".","."
2000,"香川","kagawa",1,0,4,4,"共産","松原昭夫","male","MATSUBARA, AKIO",0,44,2040520,0,12667,6.7,298520,64.8,0,".","."
2000,"香川","kagawa",2,1,1,4,"自民","木村義雄","male","KIMURA, YOSHIO",4,52,20594751,1,84030,53.6,274932,59.8,1,"父＝木村武千代（衆議院議員）","."
2000,"香川","kagawa",2,0,2,4,"民主","真鍋光広","male","MANABE, MITSUHIRO",0,60,10784452,2,53015,33.8,274932,59.8,0,".","."
2000,"香川","kagawa",2,0,3,4,"共産","松村久","male","MATSUMURA, HISASHI",0,59,2065547,0,11532,7.4,274932,59.8,0,".","."
2000,"香川","kagawa",2,0,4,4,"無所","猪塚武","male","INOZUKA, TAKESHI",0,32,880947,0,8265,5.3,274932,59.8,0,".","."
2000,"香川","kagawa",3,1,1,3,"自民","大野功統","male","ONO, YOSHINORI",4,64,18679230,1,90690,59.9,252829,62.2,1,"義父＝加藤常太郎（衆議院議員）","義父＝加藤常太郎（衆議院議員）"
2000,"香川","kagawa",3,0,2,3,"社民","奥田研二","male","OKUDA, KENJI",0,55,4013418,0,37759,25,252829,62.2,0,".","."
2000,"香川","kagawa",3,0,3,3,"共産","白川容子","female","SHIRAKAWA, YOKO",0,34,2046263,0,22887,15.1,252829,62.2,0,".","."
2000,"高知","kochi",1,1,1,4,"自民","福井照","male","FUKUI, TERU",0,46,6231070,0,40765,31,229581,58.1,0,".","."
2000,"高知","kochi",1,2,2,4,"民主","五島正規","male","GOTO, MASANORI",3,61,7079298,1,33883,25.8,229581,58.1,0,".","."
2000,"高知","kochi",1,0,3,4,"公明","石田祝稔","male","ISHIDA, NORITOSHI",2,48,5262391,2,32687,24.8,229581,58.1,0,".","."
2000,"高知","kochi",1,0,4,4,"共産","浦田宣昭","male","URATA, NOBUAKI",0,58,2655038,0,24241,18.4,229581,58.1,0,".","."
2000,"高知","kochi",2,1,1,3,"自民","中谷元","male","NAKATANI, GEN",3,42,6840073,1,67312,53.8,227432,58,1,"祖父＝中谷貞頼（衆議院議員）","."
2000,"高知","kochi",2,0,2,3,"民主","中村久美","female","NAKAMURA, KUMI",0,40,6795219,0,35079,28,227432,58,0,".","."
2000,"高知","kochi",2,0,3,3,"共産","谷崎治之","male","TANIZAKI, HARUYUKI",0,41,2485455,0,22774,18.2,227432,58,0,".","."
2000,"高知","kochi",3,1,1,3,"自民","山本有二","male","YAMAMOTO, YUJI",3,48,12841294,1,76726,61.3,201473,66.1,0,".","."
2000,"高知","kochi",3,0,2,3,"社民","西村伸一郎","male","NISHIMURA, SHINICHIRO",0,56,4602263,0,29147,23.3,201473,66.1,0,".","."
2000,"高知","kochi",3,0,3,3,"共産","大西正祐","male","ONISHI, MASASUKE",0,47,2559275,0,19265,15.4,201473,66.1,0,".","."
2000,"佐賀","saga",1,1,1,5,"自民","坂井隆憲","male","SAKAI, TAKANORI",3,52,15977741,1,70155,40.8,256350,68.5,1,"祖母の従兄弟＝三池信（衆議院議員，参議院議員）","."
2000,"佐賀","saga",1,2,2,5,"民主","原口一博","male","HARAGUCHI, KAZUHIRO",2,40,6286671,1,62932,36.6,256350,68.5,0,".","."
2000,"佐賀","saga",1,0,3,5,"社民","緒方克陽","male","OGATA, KATSUYO",2,62,6539170,2,30018,17.5,256350,68.5,0,".","."
2000,"佐賀","saga",1,0,4,5,"共産","上村泰稔","male","KAMIMURA, YASUTOSHI",0,35,556161,0,7173,4.2,256350,68.5,0,".","."
2000,"佐賀","saga",1,0,5,5,"自由連合","永井孝","male","NAGAI, TAKASHI",0,50,2687013,0,1612,0.9,256350,68.5,0,".","."
2000,"佐賀","saga",2,1,1,5,"自民","今村雅弘","male","IMAMURA, MASAHIRO",2,53,14452613,1,87240,62,214540,68.1,0,".","."
2000,"佐賀","saga",2,0,2,5,"民主","樋口博康","male","HIGUCHI, HIROYASU",0,40,6379429,0,27929,19.8,214540,68.1,0,".","."
